name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hyde Park, London, United Kingdom",2023-06-01T00:00:00,12.1,12.1,8.2,76.76,0,0,,0,0,25.5,16.6,47,1026.3,100,24.2,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T01:00:00,11.1,11.1,7.7,79.15,0,0,,0,0,24.1,16.3,47,1026.5,100,24,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T02:00:00,11.1,11.1,7.7,79.26,0,0,,0,0,27,16.1,43,1026.4,100,22.6,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T03:00:00,10.6,10.6,7.4,80.23,0,0,,0,0,30.8,19.4,51,1026.4,100,19.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T04:00:00,10.5,10.5,7.2,79.75,0,0,,0,0,29.5,16.2,41,1026.2,100,20,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T05:00:00,10.3,10.3,7.1,80.73,0,0,,0,0,28,17.2,44,1026.1,100,19.3,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T06:00:00,10.5,10.5,7.3,80.75,0,0,,0,0,27,16,54,1026.1,100,19.5,10,0,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T07:00:00,10.6,10.6,7.1,78.65,0,0,,0,0,24.5,14.8,53,1026.1,100,20.6,28,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T08:00:00,10.8,10.8,6.9,76.52,0,0,,0,0,30.4,18.1,45,1026.1,100,22.8,62,0.2,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T09:00:00,11.6,11.6,7.1,74.12,0,0,,0,0,27.2,17.6,57,1026.2,100,25.1,102,0.4,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T10:00:00,12,12,7.4,73.12,0,0,,0,0,27.4,17.2,50,1026.2,100,24.2,123,0.4,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T11:00:00,12.8,12.8,7.5,70.34,0,0,,0,0,25.2,15.7,56,1026.1,100,26.5,184,0.7,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T12:00:00,14.1,14.1,7.8,66.02,0,0,,0,0,29.3,17.6,60,1026,100,27.7,246,0.9,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T13:00:00,15.6,15.6,8.6,63.21,0,0,,0,0,26.5,18.9,64,1025.6,94.8,29.6,343,1.2,3,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T14:00:00,17,17,8.8,58.64,0,0,,0,0,30.4,18.6,40,1025.4,57.6,32.2,597,2.1,6,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T15:00:00,18.3,18.3,8.4,52.32,0,0,,0,0,30.2,17.3,50,1024.8,6.4,36,360,1.3,4,,Clear,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T16:00:00,18.8,18.8,8.9,52.33,0,0,,0,0,37.8,19.8,40,1024.2,16.7,10,173,0.6,2,,Clear,clear-day,"03680099999,D5621,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T17:00:00,19.6,19.6,9.5,52.28,0,0,,0,0,35.7,18.9,50,1024,0,25.4,65,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T18:00:00,18.5,18.5,8.6,52.4,0,0,,0,0,28,16.6,47,1023.9,0,28.8,50,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T19:00:00,17.3,17.3,9.2,58.72,0,0,,0,0,33.2,19.8,36,1023.5,4,39.7,51,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T20:00:00,15.1,15.1,8.6,64.91,0,0,,0,0,33.6,21.3,42,1024,0,41.1,49,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T21:00:00,13.6,13.6,8.7,72.01,0,0,,0,0,33.9,22,42,1024.3,92.8,41.1,16,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T22:00:00,13.3,13.3,7.6,68.16,0,0,,0,0,34,20.8,47,1025,100,37.9,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-01T23:00:00,13,13,7,67.2,0,0,,0,0,32.4,18.8,47,1025.2,100,38.5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T00:00:00,12.1,12.1,6.5,68.77,0,0,,0,0,30.4,16.8,50,1025.2,100,36.5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T01:00:00,11.8,11.8,6.3,69.23,0,0,,0,0,30.4,18.6,46,1025.4,100,37.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T02:00:00,11.6,11.6,6.5,71.1,0,0,,0,0,29.3,16.8,47,1025.3,100,43.9,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T03:00:00,11.1,11.1,6,70.93,0,0,,0,0,33.2,18.7,54,1025.2,100,49.5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T04:00:00,11.1,11.1,5.4,67.71,0,0,,0,0,26.2,17.4,49,1025,100,39.9,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T05:00:00,11,11,4.9,65.81,0,0,,0,0,24.8,16.1,51,1025.1,100,34.5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T06:00:00,11.1,11.1,5,66.29,0,0,,0,0,29.3,17.1,44,1025.2,100,29.1,12,0,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T07:00:00,11.1,11.1,4.4,63.15,0,0,,0,0,30.1,19.8,44,1025.2,100,27.7,39,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T08:00:00,11.1,11.1,4.6,64.4,0,0,,0,0,31.7,18.9,46,1025.2,100,27.7,80,0.3,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T09:00:00,11.6,11.6,4.6,62.35,0,0,,0,0,30.8,21.4,54,1025.2,100,27.7,142,0.5,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T10:00:00,12.1,12.1,5.1,62.38,0,0,,0,0,35,19.5,43,1025.2,100,31.1,192,0.7,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T11:00:00,13.3,13.3,5.4,58.46,0,0,,0,0,26.6,17.9,46,1025.1,96.8,33.1,529,1.9,5,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T12:00:00,15.3,15.3,5.2,50.82,0,0,,0,0,33.5,20,40,1025,73.3,29.7,864,3.1,9,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T13:00:00,16.6,16.6,5.8,49.02,0,0,,0,0,35.9,19,53,1024.3,25.6,27.7,937,3.4,9,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T14:00:00,17.6,17.6,5.6,45.18,0,0,,0,0,31.8,19.1,52,1024.1,13.6,29.1,806,2.9,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T15:00:00,18.3,18.3,6.3,45.55,0,0,,0,0,31.9,17.6,55,1023.9,0,25.6,381,1.4,4,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T16:00:00,19.1,19.1,6.8,44.89,0,0,,0,0,28,16.6,48,1023.5,4,25.6,99,0.4,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T17:00:00,18.1,18.1,5.9,44.64,0,0,,0,0,29.2,17.5,60,1023.2,8.4,31.7,63,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T18:00:00,17.6,17.6,5.9,46,0,0,,0,0,35,21.5,36,1023,9.5,29.7,48,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T19:00:00,16.2,16.2,5.9,50.46,0,0,,0,0,34.5,20.3,54,1023,4,27.7,45,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T20:00:00,15.3,15.3,5.9,53.23,0,0,,0,0,28.9,19.3,62,1023.1,0,24.5,56,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T21:00:00,14.3,14.3,6.8,60.75,0,0,,0,0,23.9,15.3,62,1023.3,0,23.7,16,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T22:00:00,13.6,13.6,7,64.56,0,0,,0,0,29.6,17.9,63,1024,60,22.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-02T23:00:00,13,13,7,67.1,0,0,,0,0,29.5,19.4,60,1024.2,96.8,22.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T00:00:00,11.6,11.6,6.8,72.56,0,0,,0,0,25.6,17.9,50,1024.2,18.7,19.8,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T01:00:00,10.8,10.8,6.8,76.53,0,0,,0,0,25.8,13.4,57,1024.4,0,18.1,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T02:00:00,10.1,10.1,7,81.25,0,0,,0,0,20.8,12.2,43,1024.3,0,17.2,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T03:00:00,9.6,8.1,7,84.04,0,0,,0,0,17.3,10.5,44,1024.3,2.8,15.3,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T04:00:00,9.5,8,6.8,83.46,0,0,,0,0,12.6,10.4,32,1024.1,28,13.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T05:00:00,9.1,7.8,6.8,85.76,0,0,,0,0,15.5,8.6,16,1024,52.1,12.3,5,0,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T06:00:00,9,7.4,7.1,87.44,0,0,,0,0,18.2,10.5,40,1023.6,96.8,12.2,18,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T07:00:00,9.5,7.6,7.6,87.46,0,0,,0,0,21.3,13.2,47,1024,100,12.2,38,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T08:00:00,10.1,10.1,8.1,87.45,0,0,,0,0,27.7,17,41,1024,100,15,58,0.2,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T09:00:00,11.6,11.6,8.8,82.87,0,0,,0,0,21.8,13.8,49,1024.2,96.8,18,93,0.3,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T10:00:00,12.6,12.6,8.7,77.05,0,0,,0,0,23.7,14.9,38,1024.1,64,19.7,263,0.9,3,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T11:00:00,14.7,14.7,9.1,69.12,0,0,,0,0,25.5,15.1,54,1024,34.8,23.1,236,0.8,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T12:00:00,17.5,17.5,9.9,60.8,0,0,,0,0,33.2,15.5,44,1023.7,38.1,26.8,594,2.1,6,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T13:00:00,20.3,20.3,11.3,56.43,0,0,,0,0,21.8,14.3,56,1023.2,80.1,24,469,1.7,5,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T14:00:00,20.8,20.8,10.4,51.2,0,0,,0,0,27.3,17.1,55,1023,78,33.7,370,1.3,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T15:00:00,21.3,21.3,9.6,47.27,0,0,,0,0,30.4,18.7,69,1022.8,48.4,35.9,185,0.7,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T16:00:00,21.1,21.1,8.7,44.76,0,0,,0,0,32.7,19,70,1022.3,20.1,37.9,133,0.5,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T17:00:00,21.6,21.6,9.3,45.46,0,0,,0,0,31.7,18.2,62,1022.1,24.1,38.5,122,0.4,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T18:00:00,20.8,20.8,8.6,45.6,0,0,,0,0,30.1,18.9,67,1022.1,20.1,39.9,56,0.2,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T19:00:00,19.7,19.7,7.9,46.5,0,0,,0,0,35,21.4,69,1022,0,37.3,43,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T20:00:00,18.6,18.6,7.6,48.54,0,0,,0,0,29.3,19.1,69,1022.2,0,39.3,47,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T21:00:00,17.6,17.6,6.9,49.34,0,0,,0,0,31,16.4,70,1022.4,0,36.7,14,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T22:00:00,16.5,16.5,6.6,51.8,0,0,,0,0,28.2,16.6,60,1023.1,0,40.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-03T23:00:00,15.3,15.3,6.1,54.31,0,0,,0,0,21.7,14.2,60,1023.5,0,42.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T00:00:00,13.8,13.8,5.6,57.79,0,0,,0,0,22.6,15.8,53,1024,0,43.3,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T01:00:00,12.8,12.8,5.8,62.48,0,0,,0,0,24.1,14.2,56,1024.2,0,37.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T02:00:00,11.8,11.8,6.8,71.54,0,0,,0,0,18.2,9.9,43,1024.1,0,33.1,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T03:00:00,11.1,11.1,7.3,77.59,0,0,,0,0,15.5,11.2,46,1024,0,27.4,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T04:00:00,10.6,10.6,7.1,79.25,0,0,,0,0,16.9,10.9,37,1024,0,22,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T05:00:00,10.1,10.1,7.1,81.84,0,0,,0,0,15.4,10.3,36,1024,0,20.8,6,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T06:00:00,10.1,10.1,7.6,84.61,0,0,,0,0,19.6,12.8,33,1024,0,19.2,27,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T07:00:00,10.5,10.5,7.5,81.75,0,0,,0,0,19.6,11.5,39,1024,0,21.1,58,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T08:00:00,12.1,12.1,7.4,72.56,0,0,,0,0,21.3,13.5,42,1024.1,0,33.7,81,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T09:00:00,14.3,14.3,7.8,64.89,0,0,,0,0,27.7,17.2,47,1024.1,0,41.1,442,1.6,4,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T10:00:00,17.1,17.1,7.3,52.51,0,0,,0,0,27.7,18,56,1024.2,0,43.5,649,2.3,6,,Clear,clear-day,"03680099999,D5621,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T11:00:00,18.6,18.6,7.6,48.59,0,0,,0,0,25.9,16.7,50,1024.1,0,41.1,763,2.7,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T12:00:00,20.1,20.1,7.6,44.39,0,0,,0,0,30.1,17.3,58,1024.2,0,41.9,841,3,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T13:00:00,20.6,20.6,7.7,43.21,0,0,,0,0,29.3,16,52,1024,0,45.3,867,3.1,9,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T14:00:00,21.1,21.1,7.2,40.45,0,0,,0,0,27,15.1,62,1023.6,0,43.9,732,2.6,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T15:00:00,22,22,7.6,39.58,0,0,,0,0,30.1,17.3,53,1023.5,0,46.7,436,1.6,4,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T16:00:00,21.8,21.8,7.1,38.73,0,0,,0,0,27.7,16.1,60,1023.3,0,46.7,74,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T17:00:00,21.5,21.5,7.6,40.75,0,0,,0,0,27.7,16.2,66,1023.1,0,43.3,63,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T18:00:00,21.5,21.5,8.6,43.6,0,0,,0,0,29.3,16.6,58,1022.6,0,46.7,50,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T19:00:00,19.8,19.8,9.1,49.97,0,0,,0,0,27,16.3,66,1022.6,0,43.9,45,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T20:00:00,17.7,17.7,9.3,58.04,0,0,,0,0,27.3,16.6,66,1022.7,0,42.5,69,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T21:00:00,16.2,16.2,9.8,66.06,0,0,,0,0,28.6,18.7,86,1023.3,0,41.1,16,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T22:00:00,15,15,10.1,72.45,0,0,,0,0,25.5,14.2,85,1024.4,0,38.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-04T23:00:00,13.6,13.6,9.6,76.79,0,0,,0,0,25.9,14.4,62,1025,0,38.6,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T00:00:00,12.6,12.6,7.2,69.49,0,0,,0,0,27.8,15.7,68,1025.4,0,35.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T01:00:00,11.3,11.3,7.1,75.02,0,0,,0,0,29.2,19.3,57,1025.5,2.8,37.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T02:00:00,11,11,6.9,75.64,0,0,,0,0,28.6,17.3,54,1025.5,32.1,33.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T03:00:00,10.6,10.6,6.5,75.98,0,0,,0,0,24.1,16.6,50,1025.3,96.8,31.7,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T04:00:00,10.6,10.6,6.5,75.96,0,0,,0,0,25.2,15.5,48,1025,100,33.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T05:00:00,11,11,6.8,75.49,0,0,,0,0,28.5,16.1,53,1024.9,100,33.1,5,0,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T06:00:00,11.5,11.5,7.1,74.52,0,0,,0,0,24.4,15.7,50,1024.6,100,31.1,14,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T07:00:00,11.6,11.6,7.3,75.06,0,0,,0,0,29.3,16.8,51,1024.6,100,29.7,32,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T08:00:00,11.5,11.5,7.1,74.5,0,0,,0,0,28.3,17,53,1025,100,33.1,57,0.2,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T09:00:00,12.1,12.1,7.3,72.58,0,0,,0,0,26.2,16,52,1025.3,100,33.1,90,0.3,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T10:00:00,12.6,12.6,7.3,70.3,0,0,,0,0,26.2,15.7,71,1025.3,100,31.1,113,0.4,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T11:00:00,13,13,7.3,68.44,0,0,,0,0,27.7,17.6,53,1025.2,100,36.5,176,0.6,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T12:00:00,13.8,13.8,7.8,67.09,0,0,,0,0,25.6,16,48,1025.2,100,43.9,202,0.7,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T13:00:00,15.6,15.6,8.1,61.09,0,0,,0,0,27,15.7,64,1024.9,94.4,42.5,282,1,3,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T14:00:00,16.1,16.1,7.9,58.01,0,0,,0,0,26.2,17.1,35,1024.4,85.6,43.3,410,1.5,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T15:00:00,17.3,17.3,8.2,54.91,0,0,,0,0,30.8,16.6,43,1024,71.6,38.5,505,1.8,5,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
